row_id,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,date,time,aqi_bucket
202,5,1869.2,0.66,9.68,145.91,13.11,83.73,122.86,33.95,2020-12-03 11:00:00,2020-12-03,11:00:00,Very Poor
203,5,1762.39,0.6,8.91,153.07,12.52,74.3,106.24,32.42,2020-12-03 12:00:00,2020-12-03,12:00:00,Very Poor
204,5,1562.12,0.65,9.08,135.9,11.33,60.46,86.45,28.88,2020-12-03 13:00:00,2020-12-03,13:00:00,Very Poor
205,4,1321.79,0.81,9.85,101.57,9.54,44.25,65.46,24.07,2020-12-03 14:00:00,2020-12-03,14:00:00,Poor
206,4,1148.22,1.12,11.14,66.52,7.99,33.41,51.13,20.01,2020-12-03 15:00:00,2020-12-03,15:00:00,Poor
207,4,1281.74,1.98,17.14,38.98,8.58,35.73,55.17,21.53,2020-12-03 16:00:00,2020-12-03,16:00:00,Poor
208,4,1548.77,2.74,23.65,13.77,9.78,44.66,67.24,24.07,2020-12-03 17:00:00,2020-12-03,17:00:00,Poor
209,5,1762.39,5.64,22.28,1.48,10.73,57.87,83.25,25.59,2020-12-03 18:00:00,2020-12-03,18:00:00,Very Poor
210,5,1949.31,7.6,20.39,0.58,11.68,71.15,99.09,26.6,2020-12-03 19:00:00,2020-12-03,19:00:00,Very Poor
211,5,1869.2,5.36,20.05,1.19,11.33,71.93,99.88,25.33,2020-12-03 20:00:00,2020-12-03,20:00:00,Very Poor
212,5,1762.39,3.05,19.54,2.71,10.73,69.01,96.7,23.56,2020-12-03 21:00:00,2020-12-03,21:00:00,Very Poor
213,5,1588.82,1.68,18.68,4.69,9.54,60.1,85.77,20.27,2020-12-03 22:00:00,2020-12-03,22:00:00,Very Poor
214,4,1268.39,0.57,16.28,8.23,7.45,43.04,64.53,14.82,2020-12-03 23:00:00,2020-12-03,23:00:00,Poor
215,4,1108.17,0.16,13.71,12.16,6.74,35.91,56.08,13.17,2020-12-04 00:00:00,2020-12-04,00:00:00,Poor
216,4,1161.58,0.11,12.85,12.88,6.97,40.52,62.27,13.81,2020-12-04 01:00:00,2020-12-04,01:00:00,Poor
217,5,1428.6,0.23,14.74,10.1,7.99,56.18,82.83,16.21,2020-12-04 02:00:00,2020-12-04,02:00:00,Very Poor
218,5,1762.39,0.68,17.48,6.08,9.54,76.18,110.06,19.51,2020-12-04 03:00:00,2020-12-04,03:00:00,Very Poor
219,5,2109.53,2.35,19.71,2.24,10.97,96.73,138.95,22.8,2020-12-04 04:00:00,2020-12-04,04:00:00,Very Poor
220,5,2750.4,9.28,20.39,0.22,13.59,133.87,185.76,29.13,2020-12-04 05:00:00,2020-12-04,05:00:00,Very Poor
221,5,4859.92,36.21,22.62,0.0,22.89,264.61,340.15,54.72,2020-12-04 06:00:00,2020-12-04,06:00:00,Very Poor
222,5,7904.05,76.89,34.27,0.3,33.85,449.94,562.72,74.98,2020-12-04 07:00:00,2020-12-04,07:00:00,Very Poor
223,5,9719.85,46.94,113.79,20.39,39.1,582.52,717.75,77.01,2020-12-04 08:00:00,2020-12-04,08:00:00,Very Poor
224,5,7690.43,4.92,90.48,154.5,34.33,492.97,607.67,70.93,2020-12-04 09:00:00,2020-12-04,09:00:00,Very Poor
225,5,2349.85,1.01,15.77,133.04,14.78,111.66,152.11,34.96,2020-12-04 10:00:00,2020-12-04,10:00:00,Very Poor
226,5,1548.77,0.8,9.77,114.44,11.09,64.17,90.72,28.37,2020-12-04 11:00:00,2020-12-04,11:00:00,Very Poor
227,4,1228.33,0.78,8.31,101.57,8.94,44.29,64.6,23.31,2020-12-04 12:00:00,2020-12-04,12:00:00,Poor
228,4,1028.06,0.88,7.88,82.97,7.33,32.13,49.02,18.75,2020-12-04 13:00:00,2020-12-04,13:00:00,Poor
229,4,961.3,1.01,8.23,71.53,6.74,27.79,43.31,17.23,2020-12-04 14:00:00,2020-12-04,14:00:00,Poor
230,4,947.95,1.17,9.25,60.8,6.44,26.05,40.66,16.47,2020-12-04 15:00:00,2020-12-04,15:00:00,Poor
231,4,1174.93,1.87,15.25,48.64,7.87,32.89,50.55,20.27,2020-12-04 16:00:00,2020-12-04,16:00:00,Poor
232,4,1535.42,2.21,24.33,23.6,9.89,45.53,68.14,25.08,2020-12-04 17:00:00,2020-12-04,17:00:00,Poor
233,5,1869.2,4.36,25.71,2.79,11.44,61.47,88.41,27.87,2020-12-04 18:00:00,2020-12-04,18:00:00,Very Poor
234,5,2136.23,8.49,21.94,0.44,12.88,79.21,109.56,30.15,2020-12-04 19:00:00,2020-12-04,19:00:00,Very Poor
235,5,2162.93,7.94,21.25,0.5,12.99,85.38,117.2,29.64,2020-12-04 20:00:00,2020-12-04,20:00:00,Very Poor
236,5,2136.23,5.81,21.42,1.03,12.64,86.65,119.56,28.37,2020-12-04 21:00:00,2020-12-04,21:00:00,Very Poor
237,5,1895.9,3.47,20.74,2.21,10.97,73.68,103.45,23.56,2020-12-04 22:00:00,2020-12-04,22:00:00,Very Poor
238,4,1388.55,1.12,17.14,5.54,7.99,46.36,69.2,15.58,2020-12-04 23:00:00,2020-12-04,23:00:00,Poor
239,4,1001.36,0.17,12.0,10.82,5.78,29.51,47.27,10.64,2020-12-05 00:00:00,2020-12-05,00:00:00,Poor
240,4,894.55,0.07,9.17,13.05,5.01,26.72,43.03,9.37,2020-12-05 01:00:00,2020-12-05,01:00:00,Poor
241,4,974.66,0.09,9.25,11.98,5.31,32.73,50.32,10.26,2020-12-05 02:00:00,2020-12-05,02:00:00,Poor
242,4,1121.52,0.15,10.45,10.37,5.96,40.79,60.75,11.91,2020-12-05 03:00:00,2020-12-05,03:00:00,Poor
243,5,1468.66,0.68,13.88,6.44,7.33,59.75,85.77,15.07,2020-12-05 04:00:00,2020-12-05,04:00:00,Very Poor
244,5,2296.45,5.36,18.85,1.08,10.25,108.11,147.5,22.55,2020-12-05 05:00:00,2020-12-05,05:00:00,Very Poor
245,5,4806.52,33.53,21.94,0.01,20.5,267.78,342.37,51.17,2020-12-05 06:00:00,2020-12-05,06:00:00,Very Poor
246,5,8331.3,79.57,33.59,0.32,30.99,497.43,615.68,71.94,2020-12-05 07:00:00,2020-12-05,07:00:00,Very Poor
247,5,9933.47,45.15,112.41,21.64,33.85,616.0,751.27,66.88,2020-12-05 08:00:00,2020-12-05,08:00:00,Very Poor
248,5,7156.37,4.47,79.51,141.62,26.94,463.97,565.39,57.76,2020-12-05 09:00:00,2020-12-05,09:00:00,Very Poor
249,5,1668.93,0.75,10.28,104.43,9.89,71.14,100.43,24.32,2020-12-05 10:00:00,2020-12-05,10:00:00,Very Poor
250,4,1214.98,0.6,6.77,97.28,7.99,45.21,66.75,21.03,2020-12-05 11:00:00,2020-12-05,11:00:00,Poor
251,4,1054.76,0.56,5.91,95.84,7.03,35.84,54.16,18.75,2020-12-05 12:00:00,2020-12-05,12:00:00,Poor
252,4,921.25,0.6,5.74,85.83,6.2,29.19,45.72,16.21,2020-12-05 13:00:00,2020-12-05,13:00:00,Poor
253,4,854.49,0.66,6.0,75.82,5.66,25.2,41.48,14.69,2020-12-05 14:00:00,2020-12-05,14:00:00,Poor
254,3,827.79,0.74,6.68,65.09,5.25,22.88,38.98,13.55,2020-12-05 15:00:00,2020-12-05,15:00:00,Moderate
255,4,1108.17,1.26,13.2,57.94,7.33,31.97,52.1,19.25,2020-12-05 16:00:00,2020-12-05,16:00:00,Poor
256,4,1455.31,1.19,21.76,35.05,9.18,43.96,68.48,24.07,2020-12-05 17:00:00,2020-12-05,17:00:00,Poor
257,5,1708.98,1.2,25.36,8.23,10.13,55.92,83.11,25.59,2020-12-05 18:00:00,2020-12-05,18:00:00,Very Poor
258,5,1869.2,3.02,23.31,2.59,10.85,68.19,97.43,26.09,2020-12-05 19:00:00,2020-12-05,19:00:00,Very Poor
259,5,1815.8,2.1,21.25,3.76,10.37,68.55,97.7,23.81,2020-12-05 20:00:00,2020-12-05,20:00:00,Very Poor
260,5,1708.98,0.92,19.36,6.88,9.54,65.95,94.58,21.53,2020-12-05 21:00:00,2020-12-05,21:00:00,Very Poor
261,5,1508.71,0.43,17.14,9.66,8.23,56.36,82.5,17.73,2020-12-05 22:00:00,2020-12-05,22:00:00,Very Poor
262,4,1174.93,0.15,13.54,12.34,6.08,38.76,59.9,12.03,2020-12-05 23:00:00,2020-12-05,23:00:00,Poor
263,4,974.66,0.06,10.54,14.31,5.13,29.86,47.84,9.88,2020-12-06 00:00:00,2020-12-06,00:00:00,Poor
264,4,988.01,0.06,9.6,14.31,5.07,32.0,49.84,9.75,2020-12-06 01:00:00,2020-12-06,01:00:00,Poor
265,4,1188.28,0.12,10.97,11.98,5.84,43.85,64.44,11.65,2020-12-06 02:00:00,2020-12-06,02:00:00,Poor
266,5,1455.31,0.28,13.2,8.67,6.97,59.35,84.68,14.57,2020-12-06 03:00:00,2020-12-06,03:00:00,Very Poor
267,5,1815.8,0.98,16.45,4.51,8.35,79.33,111.49,17.99,2020-12-06 04:00:00,2020-12-06,04:00:00,Very Poor
268,5,2349.85,4.86,19.02,0.88,10.61,110.07,151.79,23.56,2020-12-06 05:00:00,2020-12-06,05:00:00,Very Poor
269,5,4058.84,25.71,20.74,0.01,18.36,216.85,279.73,45.6,2020-12-06 06:00:00,2020-12-06,06:00:00,Very Poor
270,5,6515.5,59.9,26.73,0.12,26.7,365.16,455.77,61.81,2020-12-06 07:00:00,2020-12-06,07:00:00,Very Poor
271,5,7797.24,46.94,73.34,7.78,30.04,441.64,547.95,59.78,2020-12-06 08:00:00,2020-12-06,08:00:00,Very Poor
272,5,6088.26,5.59,74.03,103.0,25.99,357.12,445.77,54.21,2020-12-06 09:00:00,2020-12-06,09:00:00,Very Poor
273,5,1869.2,0.83,12.34,108.72,11.33,82.14,115.4,26.6,2020-12-06 10:00:00,2020-12-06,10:00:00,Very Poor
274,5,1361.85,0.64,8.14,98.71,9.06,53.26,76.74,22.55,2020-12-06 11:00:00,2020-12-06,11:00:00,Very Poor
275,4,1161.58,0.63,7.45,88.69,7.87,41.32,59.62,19.51,2020-12-06 12:00:00,2020-12-06,12:00:00,Poor
276,4,1028.06,0.7,7.45,75.1,6.86,33.17,48.56,16.97,2020-12-06 13:00:00,2020-12-06,13:00:00,Poor
277,4,934.6,0.76,7.63,62.94,6.14,27.69,41.66,15.07,2020-12-06 14:00:00,2020-12-06,14:00:00,Poor
278,3,881.2,0.83,8.14,50.78,5.6,24.0,36.47,13.81,2020-12-06 15:00:00,2020-12-06,15:00:00,Moderate
279,4,961.3,1.06,11.31,37.91,5.9,25.07,37.93,14.82,2020-12-06 16:00:00,2020-12-06,16:00:00,Poor
280,4,1134.87,1.02,16.62,19.67,6.86,30.8,45.42,16.97,2020-12-06 17:00:00,2020-12-06,17:00:00,Poor
281,4,1335.14,1.43,18.85,5.68,7.75,39.95,56.82,19.0,2020-12-06 18:00:00,2020-12-06,18:00:00,Poor
282,5,1535.42,2.96,18.51,2.35,8.94,51.63,71.84,21.79,2020-12-06 19:00:00,2020-12-06,19:00:00,Very Poor
283,5,1615.52,3.13,17.99,2.01,9.42,57.99,80.46,22.04,2020-12-06 20:00:00,2020-12-06,20:00:00,Very Poor
284,5,1575.47,2.32,16.79,3.0,8.94,58.28,81.37,20.77,2020-12-06 21:00:00,2020-12-06,21:00:00,Very Poor
285,5,1602.17,2.43,16.79,3.0,8.46,59.32,82.43,19.0,2020-12-06 22:00:00,2020-12-06,22:00:00,Very Poor
286,4,1441.96,2.01,16.11,2.95,6.97,49.96,70.26,13.93,2020-12-06 23:00:00,2020-12-06,23:00:00,Poor
287,4,1441.96,1.77,15.94,3.22,7.15,49.94,70.73,14.95,2020-12-07 00:00:00,2020-12-07,00:00:00,Poor
288,5,1495.36,1.23,15.42,4.07,7.75,53.97,76.44,16.09,2020-12-07 01:00:00,2020-12-07,01:00:00,Very Poor
289,5,1441.96,0.62,14.05,5.99,7.75,52.04,74.55,15.45,2020-12-07 02:00:00,2020-12-07,02:00:00,Very Poor
290,4,1321.79,0.34,12.85,7.78,7.75,46.72,68.82,14.69,2020-12-07 03:00:00,2020-12-07,03:00:00,Poor
291,4,1295.09,0.41,12.85,7.51,7.99,44.53,67.36,14.95,2020-12-07 04:00:00,2020-12-07,04:00:00,Poor
292,5,1708.98,2.21,16.62,2.91,10.01,65.75,95.99,19.51,2020-12-07 05:00:00,2020-12-07,05:00:00,Very Poor
293,5,3284.45,19.0,20.39,0.08,17.41,155.86,210.76,39.01,2020-12-07 06:00:00,2020-12-07,06:00:00,Very Poor
294,5,5393.98,47.39,26.05,0.18,25.99,274.39,354.31,55.22,2020-12-07 07:00:00,2020-12-07,07:00:00,Very Poor
295,5,5928.04,34.42,58.95,8.05,28.13,302.6,387.13,56.74,2020-12-07 08:00:00,2020-12-07,08:00:00,Very Poor
296,5,4325.87,5.42,52.78,70.1,23.13,220.73,287.72,51.17,2020-12-07 09:00:00,2020-12-07,09:00:00,Very Poor
297,5,1708.98,1.22,13.88,78.68,11.44,66.71,95.71,27.87,2020-12-07 10:00:00,2020-12-07,10:00:00,Very Poor
298,4,1335.14,0.94,11.14,67.95,9.66,45.62,66.49,23.81,2020-12-07 11:00:00,2020-12-07,11:00:00,Poor
299,4,1201.63,0.8,11.48,55.08,8.7,37.1,54.25,21.53,2020-12-07 12:00:00,2020-12-07,12:00:00,Poor
300,4,1081.47,0.95,11.31,44.7,7.75,30.86,45.74,19.25,2020-12-07 13:00:00,2020-12-07,13:00:00,Poor
301,4,1014.71,1.12,10.28,50.07,7.27,28.49,43.0,17.99,2020-12-07 14:00:00,2020-12-07,14:00:00,Poor
302,4,988.01,1.24,10.11,52.21,6.86,27.39,41.74,17.23,2020-12-07 15:00:00,2020-12-07,15:00:00,Poor
303,4,1108.17,1.65,13.88,44.7,7.45,30.6,46.79,19.0,2020-12-07 16:00:00,2020-12-07,16:00:00,Poor
304,4,1348.5,1.65,20.74,22.89,8.7,38.35,57.66,21.79,2020-12-07 17:00:00,2020-12-07,17:00:00,Poor
305,5,1588.82,2.1,23.65,5.1,9.89,50.2,72.68,24.32,2020-12-07 18:00:00,2020-12-07,18:00:00,Very Poor
306,5,1789.09,4.14,22.28,1.74,11.09,63.34,89.18,27.11,2020-12-07 19:00:00,2020-12-07,19:00:00,Very Poor
307,5,1842.5,4.25,20.91,1.57,11.44,68.74,96.85,27.36,2020-12-07 20:00:00,2020-12-07,20:00:00,Very Poor
308,5,1789.09,3.05,19.88,2.53,11.09,69.54,98.69,26.09,2020-12-07 21:00:00,2020-12-07,21:00:00,Very Poor
309,5,1815.8,3.1,19.54,2.53,10.61,70.67,99.78,24.07,2020-12-07 22:00:00,2020-12-07,22:00:00,Very Poor
310,5,1615.52,2.68,18.68,2.41,8.82,58.89,84.33,17.73,2020-12-07 23:00:00,2020-12-07,23:00:00,Very Poor
311,5,1468.66,1.68,17.31,3.35,7.99,51.4,74.61,15.83,2020-12-08 00:00:00,2020-12-08,00:00:00,Very Poor
312,5,1588.82,1.52,16.97,3.49,8.46,59.84,85.06,17.48,2020-12-08 01:00:00,2020-12-08,01:00:00,Very Poor
313,5,1922.61,2.52,17.82,2.1,9.66,81.96,112.51,20.52,2020-12-08 02:00:00,2020-12-08,02:00:00,Very Poor
314,5,2349.85,4.69,18.85,0.79,11.21,109.64,147.43,24.57,2020-12-08 03:00:00,2020-12-08,03:00:00,Very Poor
315,5,2830.51,8.61,19.19,0.18,12.76,139.11,185.65,27.61,2020-12-08 04:00:00,2020-12-08,04:00:00,Very Poor
316,5,3471.37,16.54,19.19,0.02,15.02,180.57,239.97,32.42,2020-12-08 05:00:00,2020-12-08,05:00:00,Very Poor
317,5,5714.42,44.26,21.08,0.0,24.56,324.92,412.02,57.25,2020-12-08 06:00:00,2020-12-08,06:00:00,Very Poor
318,5,8865.36,86.73,30.5,0.18,34.81,532.73,658.76,74.98,2020-12-08 07:00:00,2020-12-08,07:00:00,Very Poor
319,5,11428.83,62.59,116.53,11.18,41.49,719.76,879.33,78.02,2020-12-08 08:00:00,2020-12-08,08:00:00,Very Poor
320,5,11215.21,6.48,138.46,153.07,42.44,787.94,945.79,78.02,2020-12-08 09:00:00,2020-12-08,09:00:00,Very Poor
321,5,3952.03,1.01,28.45,167.37,21.94,223.57,285.69,45.09,2020-12-08 10:00:00,2020-12-08,10:00:00,Very Poor
322,5,2643.59,0.64,16.62,140.19,16.93,130.82,173.38,39.01,2020-12-08 11:00:00,2020-12-08,11:00:00,Very Poor
323,5,2002.72,0.52,14.22,111.58,13.71,85.05,117.23,33.44,2020-12-08 12:00:00,2020-12-08,12:00:00,Very Poor
324,5,1468.66,0.64,12.0,85.83,10.25,50.37,72.67,25.33,2020-12-08 13:00:00,2020-12-08,13:00:00,Very Poor
325,4,1214.98,0.83,10.28,82.97,8.46,37.14,55.11,21.28,2020-12-08 14:00:00,2020-12-08,14:00:00,Poor
326,4,1134.87,0.99,10.2,80.82,7.75,33.45,50.58,19.76,2020-12-08 15:00:00,2020-12-08,15:00:00,Poor
327,4,1281.74,1.43,15.08,67.95,8.58,37.54,56.96,22.29,2020-12-08 16:00:00,2020-12-08,16:00:00,Poor
328,4,1588.82,1.43,24.68,35.05,10.25,48.17,71.69,26.35,2020-12-08 17:00:00,2020-12-08,17:00:00,Poor
329,5,1895.9,2.26,28.79,5.9,11.56,62.34,89.63,28.88,2020-12-08 18:00:00,2020-12-08,18:00:00,Very Poor
330,5,2082.82,6.54,23.65,0.75,12.4,74.46,103.9,29.89,2020-12-08 19:00:00,2020-12-08,19:00:00,Very Poor
331,5,1976.01,6.43,20.22,0.69,11.68,72.65,101.48,27.61,2020-12-08 20:00:00,2020-12-08,20:00:00,Very Poor
332,5,1789.09,4.14,18.51,1.65,10.61,67.14,94.63,24.83,2020-12-08 21:00:00,2020-12-08,21:00:00,Very Poor
333,5,1695.63,3.05,17.99,2.48,9.78,63.47,89.59,21.79,2020-12-08 22:00:00,2020-12-08,22:00:00,Very Poor
334,5,1522.06,2.12,17.82,3.13,8.23,53.34,76.68,16.47,2020-12-08 23:00:00,2020-12-08,23:00:00,Very Poor
335,4,1428.6,1.09,16.97,4.78,7.75,49.31,71.92,15.07,2020-12-09 00:00:00,2020-12-09,00:00:00,Poor
336,5,1575.47,0.95,16.79,5.14,8.35,59.35,85.16,16.47,2020-12-09 01:00:00,2020-12-09,01:00:00,Very Poor
337,5,1895.9,1.52,17.99,3.62,9.42,80.13,111.28,19.76,2020-12-09 02:00:00,2020-12-09,02:00:00,Very Poor
338,5,2243.04,2.6,19.36,2.1,10.73,103.5,140.04,24.07,2020-12-09 03:00:00,2020-12-09,03:00:00,Very Poor
339,5,2723.69,5.59,21.08,0.73,12.52,134.89,179.42,29.13,2020-12-09 04:00:00,2020-12-09,04:00:00,Very Poor
340,5,3685.0,15.2,22.28,0.06,15.97,196.8,257.62,38.51,2020-12-09 05:00:00,2020-12-09,05:00:00,Very Poor
341,5,6942.75,53.64,26.05,0.0,29.56,416.89,521.84,79.04,2020-12-09 06:00:00,2020-12-09,06:00:00,Very Poor
342,5,11642.46,118.02,35.99,0.07,43.39,728.99,881.28,105.38,2020-12-09 07:00:00,2020-12-09,07:00:00,Very Poor
343,5,13885.5,125.17,85.0,1.13,46.73,868.97,1039.83,95.25,2020-12-09 08:00:00,2020-12-09,08:00:00,Very Poor
344,5,10467.53,38.0,130.24,12.7,38.62,632.3,762.25,79.04,2020-12-09 09:00:00,2020-12-09,09:00:00,Very Poor
345,5,2536.77,1.43,31.87,42.56,15.5,102.45,137.8,33.95,2020-12-09 10:00:00,2020-12-09,10:00:00,Very Poor
346,5,1682.28,0.89,18.51,47.21,12.16,57.57,80.68,28.37,2020-12-09 11:00:00,2020-12-09,11:00:00,Very Poor
347,4,1348.5,0.77,14.57,49.35,10.13,41.85,59.98,24.07,2020-12-09 12:00:00,2020-12-09,12:00:00,Poor
348,4,1134.87,0.69,12.68,43.63,8.35,31.43,46.43,20.01,2020-12-09 13:00:00,2020-12-09,13:00:00,Poor
349,4,1028.06,0.62,13.02,32.9,7.39,26.17,39.6,17.73,2020-12-09 14:00:00,2020-12-09,14:00:00,Poor
350,3,988.01,0.5,13.88,22.35,6.8,23.41,35.67,16.21,2020-12-09 15:00:00,2020-12-09,15:00:00,Moderate
351,4,1321.79,1.61,21.42,9.66,8.94,33.39,49.82,22.04,2020-12-09 16:00:00,2020-12-09,16:00:00,Poor
352,5,1815.8,6.71,25.71,1.7,11.56,52.78,75.67,28.37,2020-12-09 17:00:00,2020-12-09,17:00:00,Very Poor
353,5,2269.75,12.74,23.65,0.16,13.59,77.34,106.61,32.42,2020-12-09 18:00:00,2020-12-09,18:00:00,Very Poor
354,5,2616.88,15.2,22.62,0.06,15.26,101.57,137.37,36.48,2020-12-09 19:00:00,2020-12-09,19:00:00,Very Poor
355,5,2643.59,12.96,21.94,0.11,15.26,107.54,145.1,35.47,2020-12-09 20:00:00,2020-12-09,20:00:00,Very Poor
356,5,2536.77,9.95,21.42,0.27,14.54,105.63,143.13,32.93,2020-12-09 21:00:00,2020-12-09,21:00:00,Very Poor
357,5,2189.64,6.48,20.56,0.77,12.28,86.34,119.65,26.6,2020-12-09 22:00:00,2020-12-09,22:00:00,Very Poor
358,5,1548.77,2.07,18.17,3.53,8.58,51.82,75.85,17.23,2020-12-09 23:00:00,2020-12-09,23:00:00,Very Poor
359,4,1201.63,0.38,14.22,8.76,6.97,35.28,54.48,13.43,2020-12-10 00:00:00,2020-12-10,00:00:00,Poor
360,4,1081.47,0.12,11.31,12.16,6.44,31.48,49.11,12.41,2020-12-10 01:00:00,2020-12-10,01:00:00,Poor
361,4,1121.52,0.12,11.14,11.98,6.8,34.89,53.5,13.3,2020-12-10 02:00:00,2020-12-10,02:00:00,Poor
362,4,1228.33,0.16,12.0,10.73,7.51,41.17,61.94,14.82,2020-12-10 03:00:00,2020-12-10,03:00:00,Poor
363,5,1602.17,0.8,16.11,6.44,9.18,61.9,89.68,17.99,2020-12-10 04:00:00,2020-12-10,04:00:00,Very Poor
364,5,2616.88,7.1,21.42,0.79,12.88,120.78,164.54,27.11,2020-12-10 05:00:00,2020-12-10,05:00:00,Very Poor
365,5,5661.01,42.02,25.02,0.0,25.75,315.93,401.99,62.32,2020-12-10 06:00:00,2020-12-10,06:00:00,Very Poor
366,5,9826.66,98.35,35.3,0.14,39.1,589.63,724.98,89.17,2020-12-10 07:00:00,2020-12-10,07:00:00,Very Poor
367,5,11322.02,87.62,90.48,2.57,41.96,682.41,828.92,82.08,2020-12-10 08:00:00,2020-12-10,08:00:00,Very Poor
368,5,8010.86,19.89,109.67,16.45,33.38,455.1,558.7,67.89,2020-12-10 09:00:00,2020-12-10,09:00:00,Very Poor
369,5,2136.23,1.4,26.73,33.26,13.59,80.0,111.23,30.65,2020-12-10 10:00:00,2020-12-10,10:00:00,Very Poor
370,4,1508.71,1.08,16.79,42.2,11.09,49.93,70.93,25.84,2020-12-10 11:00:00,2020-12-10,11:00:00,Poor
371,4,1321.79,0.99,14.22,51.5,9.89,41.43,58.34,23.31,2020-12-10 12:00:00,2020-12-10,12:00:00,Poor
372,4,1214.98,1.03,13.2,53.64,8.94,36.25,51.23,21.28,2020-12-10 13:00:00,2020-12-10,13:00:00,Poor
373,4,1148.22,1.08,13.02,52.21,8.35,32.66,47.14,20.01,2020-12-10 14:00:00,2020-12-10,14:00:00,Poor
374,4,1108.17,1.09,13.37,48.64,7.75,30.03,44.13,19.0,2020-12-10 15:00:00,2020-12-10,15:00:00,Poor
375,4,1428.6,1.82,20.74,42.56,10.01,41.58,60.94,25.33,2020-12-10 16:00:00,2020-12-10,16:00:00,Poor
376,5,1869.2,2.15,30.16,25.03,12.16,58.38,83.61,30.15,2020-12-10 17:00:00,2020-12-10,17:00:00,Very Poor
377,5,2216.34,4.81,30.5,3.0,13.35,75.93,105.13,32.17,2020-12-10 18:00:00,2020-12-10,18:00:00,Very Poor
378,5,2403.26,10.17,23.65,0.27,14.19,90.32,122.09,32.93,2020-12-10 19:00:00,2020-12-10,19:00:00,Very Poor
379,5,2216.34,8.27,21.42,0.46,13.11,86.17,116.6,30.15,2020-12-10 20:00:00,2020-12-10,20:00:00,Very Poor
380,5,2002.72,4.92,20.05,1.38,11.8,77.88,107.02,27.11,2020-12-10 21:00:00,2020-12-10,21:00:00,Very Poor
381,5,1815.8,3.49,19.19,2.15,10.49,69.38,96.53,23.31,2020-12-10 22:00:00,2020-12-10,22:00:00,Very Poor
382,5,1562.12,2.32,17.99,2.86,8.46,54.1,77.34,16.97,2020-12-10 23:00:00,2020-12-10,23:00:00,Very Poor
383,4,1415.25,1.15,16.45,4.65,7.75,46.88,68.99,14.95,2020-12-11 00:00:00,2020-12-11,00:00:00,Poor
384,4,1428.6,0.66,15.08,6.08,7.87,49.57,73.35,15.2,2020-12-11 01:00:00,2020-12-11,01:00:00,Poor
385,5,1522.06,0.65,14.74,5.99,8.23,56.71,83.14,16.47,2020-12-11 02:00:00,2020-12-11,02:00:00,Very Poor
386,5,1682.28,0.92,15.25,4.74,8.94,66.45,95.85,18.24,2020-12-11 03:00:00,2020-12-11,03:00:00,Very Poor
387,5,1976.01,2.24,16.97,2.41,10.13,82.43,116.88,20.52,2020-12-11 04:00:00,2020-12-11,04:00:00,Very Poor
388,5,2643.59,8.83,18.51,0.3,12.76,121.87,168.97,26.85,2020-12-11 05:00:00,2020-12-11,05:00:00,Very Poor
389,5,4966.74,37.55,21.08,0.0,22.89,264.58,348.92,53.7,2020-12-11 06:00:00,2020-12-11,06:00:00,Very Poor
390,5,8224.49,82.25,32.22,0.25,33.85,468.83,596.89,73.97,2020-12-11 07:00:00,2020-12-11,07:00:00,Very Poor
391,5,9613.04,51.86,105.56,15.56,37.67,558.81,701.89,71.94,2020-12-11 08:00:00,2020-12-11,08:00:00,Very Poor
392,5,7049.56,5.92,87.05,118.73,30.52,423.62,535.17,64.85,2020-12-11 09:00:00,2020-12-11,09:00:00,Very Poor
393,5,1922.61,1.05,14.05,103.0,12.28,79.94,116.04,29.39,2020-12-11 10:00:00,2020-12-11,10:00:00,Very Poor
394,5,1441.96,0.81,9.68,100.14,10.37,54.1,80.31,26.35,2020-12-11 11:00:00,2020-12-11,11:00:00,Very Poor
395,4,1295.09,0.73,8.65,101.57,9.54,45.41,67.16,24.32,2020-12-11 12:00:00,2020-12-11,12:00:00,Poor
396,4,1174.93,0.8,8.65,92.98,8.46,37.57,56.06,21.53,2020-12-11 13:00:00,2020-12-11,13:00:00,Poor
397,4,1081.47,0.96,9.34,77.25,7.63,32.35,48.63,19.25,2020-12-11 14:00:00,2020-12-11,14:00:00,Poor
398,4,1014.71,1.23,10.54,60.08,6.97,28.54,42.64,17.48,2020-12-11 15:00:00,2020-12-11,15:00:00,Poor
399,4,1134.87,1.9,15.25,41.84,7.45,30.65,46.05,18.75,2020-12-11 16:00:00,2020-12-11,16:00:00,Poor
400,4,1401.9,2.29,22.28,18.95,8.7,39.03,58.16,21.79,2020-12-11 17:00:00,2020-12-11,17:00:00,Poor
401,5,1655.58,3.49,23.99,3.22,9.89,51.54,74.39,24.32,2020-12-11 18:00:00,2020-12-11,18:00:00,Very Poor
402,5,1815.8,5.31,21.59,1.24,10.85,62.71,88.22,26.09,2020-12-11 19:00:00,2020-12-11,19:00:00,Very Poor
403,5,1762.39,3.74,20.05,2.1,10.61,63.22,88.94,25.33,2020-12-11 20:00:00,2020-12-11,20:00:00,Very Poor
404,5,1682.28,2.15,18.51,3.84,10.01,60.95,86.4,23.81,2020-12-11 21:00:00,2020-12-11,21:00:00,Very Poor
405,5,1508.71,1.37,17.14,5.41,8.82,52.94,76.34,20.27,2020-12-11 22:00:00,2020-12-11,22:00:00,Very Poor
